play_uuid,gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,converted,blocked,playType,ballDirection,timestamp,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P
2022100208.277,2022100208,277,53440,Justin Fields,"(10:26) (Shotgun) J.Fields scrambles up the middle to NYG 28 for 4 yards (T.Crowder). PENALTY on NYG-M.McFadden, Unnecessary Roughness, 14 yards, enforced at NYG 28.",1,3,2,CHI,NYG,NYG,32,10:26,0,0,R,,14.0,4,18,N,42,SHOTGUN,7.0,0.875291467,0.494749069,0.505250931,-0.064866818,0.064866818,3.41049636,1.696280556,Unnecessary Roughness,,54611.0,,1,0,not_pass,middle,2022-10-02 13:09:43.500000,0.3416666666666667,0.6397058823529411,0.47368421052631576,0.3275862068965517,0.6097560975609756,0.5,0.2894736842105263,0.6041666666666666,0.4
2022100208.2984,2022100208,2984,37255,Tyrod Taylor,(14:22) (Shotgun) T.Taylor right end to NYG 35 for 13 yards (A.Muhammad; E.Jackson).,4,3,2,NYG,CHI,NYG,22,14:22,17,12,,,,13,13,N,88,SHOTGUN,6.0,0.851708233,0.745178297,0.254821703,0.049537539,-0.049537539,-0.092961934,1.699159542,,,,,1,0,not_pass,right,2022-10-02 15:23:43.400000,0.35795454545454547,0.632183908045977,0.0,0.32941176470588235,0.5974025974025974,0.0,0.35714285714285715,0.6206896551724138,0.0
2022100208.3184,2022100208,3184,37255,Tyrod Taylor,(11:00) (Shotgun) T.Taylor scrambles left end to NYG 36 for 9 yards (J.Brisker).,4,3,4,NYG,CHI,NYG,27,11:00,17,12,R,,,9,9,N,83,SHOTGUN,6.0,0.970712483,0.7641345,0.2358655,0.057474025,-0.057474025,0.221471677,1.584807314,,,,,1,0,not_pass,left,2022-10-02 15:31:39.900000,0.3575418994413408,0.632768361581921,1.0,0.3372093023255814,0.5897435897435898,1.0,0.36619718309859156,0.6136363636363636,1.0
2022100208.3298,2022100208,3298,37255,Tyrod Taylor,"(8:55) (Shotgun) T.Taylor scrambles left end to CHI 43 for 8 yards (K.Gordon). FUMBLES (K.Gordon), ball out of bounds at CHI 43. NYG-T.Taylor was injured during the play.",4,3,7,NYG,CHI,NYG,49,8:55,17,12,R,,,8,8,N,61,SHOTGUN,6.0,0.980790973,0.826259252,0.173740748,0.050339807,-0.050339807,1.34906667,1.697235668,,,,,1,0,not_pass,left,2022-10-02 15:34:24.700000,0.36065573770491804,0.6298342541436464,1.0,0.3522727272727273,0.575,1.0,0.37333333333333335,0.6086956521739131,1.0
2022100208.3420,2022100208,3420,53625,Gary Brightwell,"(6:16) (Shotgun) G.Brightwell right tackle to CHI 25 for no gain (D.Robinson, A.Muhammad).",4,3,5,NYG,CHI,CHI,25,6:16,17,12,,,,0,0,N,35,SHOTGUN,7.0,0.9008497,0.895799445,0.104200555,-0.013623832,0.013623832,3.356384986,-1.118572947,,,,,0,1,not_pass,right,2022-10-02 15:39:18.099999,0.36363636363636365,0.6270270270270271,1.0,0.3595505617977528,0.5679012345679012,0.0,0.3333333333333333,0.6231884057971014,0.0
2022100208.3565,2022100208,3565,53646,Khalil Herbert,(3:49) K.Herbert right guard to CHI 45 for no gain (T.Crowder; N.Williams).,4,3,2,CHI,NYG,CHI,45,3:49,20,12,,,,0,0,N,55,SINGLEBACK,7.0,0.880418658,0.876312885,0.123687115,0.041956875,-0.041956875,1.62181273,-1.481904059,,,,,0,1,not_pass,right,2022-10-02 15:45:26.200000,0.3333333333333333,0.6506024096385542,0.2641509433962264,0.32653061224489793,0.6410256410256411,0.22727272727272727,0.25925925925925924,0.65625,0.2727272727272727
2022100208.3654,2022100208,3654,46071,Saquon Barkley,(2:55) (Shotgun) S.Barkley right tackle to NYG 7 for 3 yards (A.Watts).,4,3,9,NYG,CHI,NYG,4,2:55,20,12,,,,3,3,N,106,SHOTGUN,6.0,0.81906569,0.931837322,0.068162678,-0.006002489,0.006002489,-0.496536179,-0.895791835,,,,,0,1,not_pass,right,2022-10-02 15:48:48.700000,0.35789473684210527,0.6329787234042553,0.19101123595505617,0.35555555555555557,0.573170731707317,0.10344827586206896,0.3815789473684211,0.6021505376344086,0.16129032258064516
2022100208.699,2022100208,699,53646,Khalil Herbert,(2:14) (Shotgun) K.Herbert up the middle to NYG 4 for 1 yard (X.McKinney; J.Ellis).,1,3,3,CHI,NYG,NYG,5,2:14,7,3,,,,1,1,N,15,SHOTGUN,8.0,0.872968197,0.567570474,0.432429526,0.034333322,-0.034333322,4.590722942,-1.563959876,,,,,0,1,not_pass,middle,2022-10-02 13:28:01.299999,0.3412698412698413,0.6408450704225352,0.27906976744186046,0.32786885245901637,0.6136363636363636,0.2857142857142857,0.21052631578947367,0.6666666666666666,0.16666666666666666
2022100208.973,2022100208,973,53440,Justin Fields,(13:16) (Shotgun) J.Fields scrambles up the middle to CHI 35 for 11 yards (A.Robinson). NYG-J.Ward was injured during the play.,2,3,6,CHI,NYG,CHI,24,13:16,7,6,R,,,11,11,N,34,SHOTGUN,5.0,0.980316699,0.602796789,0.397203211,-0.041800641,0.041800641,-0.166632279,1.795168288,,,,,1,0,not_pass,middle,2022-10-02 13:43:12.799999,0.3359375,0.6458333333333334,0.5,0.31746031746031744,0.6304347826086957,0.5333333333333333,0.14285714285714285,0.7777777777777778,0.5
2022100209.1227,2022100209,1227,52461,Jalen Hurts,(10:04) (Shotgun) J.Hurts up the middle to JAX 3 for 13 yards (A.Key).,2,3,16,PHI,JAX,JAX,16,10:04,0,14,,,,13,13,N,26,SHOTGUN,5.0,0.9651196,0.268264208,0.731735792,-0.034333285,0.034333285,3.113552231,-0.141213348,,,,,0,1,not_pass,middle,2022-10-02 13:50:17.200000,0.39344262295081966,0.6511627906976745,0.34285714285714286,0.3884297520661157,0.5813953488372093,0.25,0.6363636363636364,0.42857142857142855,0.0
2022100209.1360,2022100209,1360,53454,Travis Etienne,(9:08) (Shotgun) T.Etienne right tackle to JAX 25 for no gain (B.Graham; F.Cox).,2,3,10,JAX,PHI,JAX,25,9:08,7,14,,,,0,0,N,35,SHOTGUN,6.0,0.971210003,0.382133365,0.617866635,0.041251883,-0.041251883,0.135442027,-1.494457609,,,,,0,1,not_pass,right,2022-10-02 13:59:27.599999,0.3609467455621302,0.5915492957746479,0.2972972972972973,0.3977272727272727,0.5256410256410257,0.2777777777777778,0.36082474226804123,0.5822784810126582,0.3333333333333333
2022100209.1539,2022100209,1539,52461,Jalen Hurts,"(5:48) (No Huddle) J.Hurts up the middle to JAX 28 for 1 yard (J.Allen, D.Lloyd).",2,3,1,PHI,JAX,JAX,29,5:48,7,14,,,,1,1,N,39,JUMBO,8.0,0.32581389,0.489083748,0.510916252,0.003296297,-0.003296297,3.793916991,0.319817576,,,,,1,0,not_pass,middle,2022-10-02 14:04:28.200000,0.39473684210526316,0.6470588235294118,0.35135135135135137,0.6666666666666666,0.75,1.0,0.375,0.631578947368421,0.6666666666666666
2022100209.1840,2022100209,1840,47836,Miles Sanders,(1:15) (Shotgun) M.Sanders up the middle to JAX 12 for 1 yard (D.Hamilton).,2,3,2,PHI,JAX,JAX,13,1:15,14,14,,,,1,1,N,23,PISTOL,7.0,0.565563798,0.704084639,0.295915361,-0.012800727,0.012800727,4.298186703,-1.24980156,,,,,0,1,not_pass,middle,2022-10-02 14:19:19.900000,0.398989898989899,0.6388888888888888,0.25396825396825395,0.3333333333333333,1.0,0.25,0.36363636363636365,0.6551724137931034,0.25
2022100209.201,2022100209,201,47836,Miles Sanders,(13:16) (Shotgun) M.Sanders left guard to PHI 30 for no gain (T.Walker; R.Robertson-Harris).,1,3,1,PHI,JAX,PHI,30,13:16,0,0,,,,0,0,N,40,SHOTGUN,8.0,0.260052085,0.651739348,0.348260652,-0.060660727,0.060660727,1.262883405,-1.919187821,,,,,0,1,not_pass,left,2022-10-02 13:07:18.900000,0.4036144578313253,0.6428571428571429,0.24,0.40186915887850466,0.5555555555555556,0.23529411764705882,0.35714285714285715,0.6470588235294118,0.16666666666666666
2022100209.2103,2022100209,2103,47834,A.J. Brown,(13:38) (Shotgun) J.Hurts pass short left to A.Brown to JAX 47 for 11 yards (T.Campbell).,3,3,20,PHI,JAX,PHI,42,13:38,20,14,C,11.0,,11,11,N,52,SHOTGUN,6.0,0.895029426,0.802628964,0.197371036,-0.000890212,0.000890212,0.208406621,-0.528341314,,,,,0,1,pass,left,2022-10-02 14:42:16.700000,0.40298507462686567,0.6326530612244898,0.6923076923076923,0.39705882352941174,0.5742574257425742,0.75,0.3828125,0.6588235294117647,0.5789473684210527
2022100209.3098,2022100209,3098,53439,DeVonta Smith,(11:02) (Shotgun) J.Hurts pass short middle to D.Smith to JAX 12 for 7 yards (S.Griffin).,4,3,5,PHI,JAX,JAX,19,11:02,23,14,C,7.0,,7,7,N,29,EMPTY,6.0,0.948608756,0.948054114,0.051945886,0.010963909,-0.010963909,3.529567467,1.220255076,,,,,1,0,pass,middle,2022-10-02 15:30:26.200000,0.3878504672897196,0.65,0.625,0.5454545454545454,0.5555555555555556,0.7,0.373134328358209,0.6703296703296703,0.7777777777777778
2022100209.3196,2022100209,3196,47836,Miles Sanders,"(8:55) (Shotgun) M.Sanders left tackle for 5 yards, TOUCHDOWN.",4,3,3,PHI,JAX,JAX,5,8:55,23,14,,,,5,5,N,15,SHOTGUN,8.0,0.580361128,0.96050176,0.03949824,0.024119997,-0.024119997,4.239717005,2.760282995,,,,,1,0,not_pass,left,2022-10-02 15:33:27.700000,0.3853211009174312,0.6524390243902439,0.2328767123287671,0.37333333333333335,0.6086956521739131,0.23636363636363636,0.38095238095238093,0.625,0.1111111111111111
2022100209.3344,2022100209,3344,46116,Christian Kirk,(8:07) (Shotgun) T.Lawrence pass deep middle to C.Kirk to PHI 8 for 45 yards (C.Gardner-Johnson).,4,3,10,JAX,PHI,JAX,47,8:07,29,14,C,33.0,,45,45,N,57,EMPTY,5.0,0.992351472,0.982401288,0.017598712,-0.034244808,0.034244808,1.117876107,4.184855102,,,,,1,0,pass,middle,2022-10-02 15:38:57.500000,0.36065573770491804,0.5961538461538461,0.631578947368421,0.4444444444444444,0.7333333333333333,0.6666666666666666,0.5714285714285714,0.4,0.4
2022100209.3560,2022100209,3560,47836,Miles Sanders,(3:03) (Shotgun) M.Sanders right guard to JAX 28 for 7 yards (F.Oluokun; D.Hamilton).,4,3,5,PHI,JAX,JAX,35,3:03,29,21,,,,7,7,N,45,SHOTGUN,7.0,0.823716938,0.986355124,0.013644876,0.010206302,-0.010206302,2.699441246,1.156291912,,,,,1,0,not_pass,right,2022-10-02 15:47:52.900000,0.38666666666666666,0.6491228070175439,0.25,0.37579617834394907,0.6065573770491803,0.25862068965517243,0.3488372093023256,0.6666666666666666,0.2631578947368421
2022100209.3633,2022100209,3633,52461,Jalen Hurts,(2:10) (Shotgun) J.Hurts right end to JAX 21 for 3 yards (D.Lloyd; R.Jenkins).,4,3,6,PHI,JAX,JAX,24,2:10,29,21,,,,3,3,N,34,SHOTGUN,7.0,0.808710456,0.996771193,0.003228807,-5.27e-05,5.27e-05,2.01441532,-0.004743241,,,,,0,1,not_pass,right,2022-10-02 15:51:28.400000,0.38596491228070173,0.6494252873563219,0.3488372093023256,0.375,0.608,0.23333333333333334,0.34782608695652173,0.6666666666666666,0.3
2022100209.543,2022100209,543,44978,Jamal Agnew,(7:07) (Shotgun) T.Lawrence pass deep left to J.Agnew to JAX 49 for 24 yards (C.Gardner-Johnson).,1,3,5,JAX,PHI,JAX,25,7:07,0,7,C,22.0,,24,24,N,85,SHOTGUN,6.0,0.974988639,0.419473067,0.580526933,-0.057915792,0.057915792,0.130196866,2.755954636,,,,,1,0,pass,left,2022-10-02 13:22:12.200000,0.3522012578616352,0.5984848484848485,0.4,0.3875,0.5285714285714286,0.6666666666666666,0.3548387096774194,0.5866666666666667,0.4
2022100209.809,2022100209,809,47836,Miles Sanders,(2:03) (Shotgun) M.Sanders up the middle to JAX 40 for 2 yards (F.Oluokun).,1,3,5,PHI,JAX,JAX,42,2:03,0,14,,,,2,2,N,68,SHOTGUN,6.0,0.963106453,0.261739934,0.738260066,-0.014378283,0.014378283,2.009500947,-1.555045201,,,,,0,1,not_pass,middle,2022-10-02 13:31:26.099999,0.3977272727272727,0.6475409836065574,0.24074074074074073,0.39473684210526316,0.569620253164557,0.23684210526315788,0.37719298245614036,0.676056338028169,0.25
2022100209.986,2022100209,986,53454,Travis Etienne,(14:17) (Shotgun) T.Etienne left end to PHI 34 for no gain (J.Sweat).,2,3,3,JAX,PHI,PHI,34,14:17,0,14,,,,0,0,N,76,SHOTGUN,7.0,0.897104859,0.17261952,0.82738048,0.02090307,-0.02090307,3.044316056,-1.530997869,,,,,0,1,not_pass,left,2022-10-02 13:40:54.000000,0.3630952380952381,0.5886524822695035,0.3055555555555556,0.40229885057471265,0.5194805194805194,0.29411764705882354,0.35294117647058826,0.6666666666666666,0.125
2022100210.144,2022100210,144,53484,Pat Freiermuth,(12:55) (Shotgun) M.Trubisky pass short middle to P.Freiermuth to PIT 48 for 6 yards (C.Mosley).,1,3,4,PIT,NYJ,PIT,42,12:55,0,0,C,5.0,,6,6,N,68,SHOTGUN,6.0,0.976468801,0.597869836,0.402130164,0.024863116,-0.024863116,1.164455905,1.70389864,,,,,1,0,pass,middle,2022-10-02 13:05:53.299999,0.37398373983739835,0.6382978723404256,0.5454545454545454,0.37681159420289856,0.6481481481481481,0.5,0.3793103448275862,0.6792452830188679,0.42857142857142855
2022100210.2296,2022100210,2296,53453,Najee Harris,"(13:05) (No Huddle, Shotgun) N.Harris up the middle to PIT 31 for no gain (J.Johnson; L.Joyner).",3,3,1,PIT,NYJ,PIT,31,13:05,6,10,,,,0,0,N,79,SHOTGUN,6.0,0.32033366,0.41636299,0.58363701,-0.064209647,0.064209647,1.405181566,-1.915230989,,,,,0,1,not_pass,middle,2022-10-02 14:56:12.799999,0.35664335664335667,0.6521739130434783,0.23728813559322035,0.35802469135802467,0.6666666666666666,0.17391304347826086,0.3611111111111111,0.6865671641791045,0.2692307692307692
2022100210.245,2022100210,245,44814,Mitchell Trubisky,"(10:33) (Shotgun) M.Trubisky scrambles up the middle to NYJ 45 for 1 yard (Q.Williams, J.Franklin-Myers).",1,3,4,PIT,NYJ,NYJ,46,10:33,0,0,R,,,1,1,N,56,SHOTGUN,7.0,0.976331711,0.613483232,0.386516768,-0.041836489,0.041836489,1.906128904,-1.853884342,,,,,0,1,not_pass,middle,2022-10-02 13:08:50.599999,0.3700787401574803,0.6413793103448275,0.3333333333333333,0.38028169014084506,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.6744186046511628,1.0
2022100210.2576,2022100210,2576,54485,Kenny Pickett,"(7:22) K.Pickett right guard for 1 yard, TOUCHDOWN.",3,3,1,PIT,NYJ,NYJ,1,7:22,6,10,,,,1,1,N,11,SINGLEBACK,9.0,0.282843322,0.603226356,0.396773644,0.019663077,-0.019663077,5.911948709,1.088051291,,,,,1,0,not_pass,right,2022-10-02 15:08:30.099999,0.3581081081081081,0.6506024096385542,1.0,0.4166666666666667,0.5967741935483871,1.0,0.0,0.0,0.0
2022100210.2711,2022100210,2711,46226,Tyler Conklin,(6:36) (Shotgun) Z.Wilson pass short middle to T.Conklin to NYJ 48 for 18 yards (T.Norwood).,3,3,5,NYJ,PIT,NYJ,30,6:36,13,10,C,13.0,,18,18,N,40,SHOTGUN,6.0,0.976988196,0.651547238,0.348452762,-0.080334067,0.080334067,0.30850071,2.566221257,,,,,1,0,pass,middle,2022-10-02 15:14:22.500000,0.3583815028901734,0.6512820512820513,0.2631578947368421,0.38461538461538464,0.625,0.16666666666666666,0.3488372093023256,0.7032967032967034,0.375
2022100210.3072,2022100210,3072,54517,George Pickens,"(:49) (No Huddle, Shotgun) K.Pickett pass short left to G.Pickens pushed ob at NYJ 22 for 13 yards (D.Reed).",3,3,4,PIT,NYJ,NYJ,35,0:49,13,10,C,13.0,,13,13,N,45,SHOTGUN,6.0,0.955328643,0.736076403,0.263923597,0.04957965,-0.04957965,2.928800962,1.665608897,,,,,1,0,pass,left,2022-10-02 15:25:25.799999,0.36129032258064514,0.6473988439306358,0.3333333333333333,0.36470588235294116,0.6571428571428571,0.42857142857142855,0.36363636363636365,0.6805555555555556,0.375
2022100210.3190,2022100210,3190,53484,Pat Freiermuth,(14:25) (Shotgun) K.Pickett pass short middle to P.Freiermuth to NYJ 2 for 18 yards (J.Whitehead) [Q.Williams].,4,3,8,PIT,NYJ,NYJ,20,14:25,13,10,C,10.0,,18,18,N,90,SHOTGUN,6.0,0.983206213,0.772142731,0.227857269,0.066884536,-0.066884536,3.555400649,2.663722076,,,,,1,0,pass,middle,2022-10-02 15:30:46.400000,0.36075949367088606,0.6477272727272727,0.6,0.36363636363636365,0.6575342465753424,0.5833333333333334,0.3625,0.68,0.5
2022100210.327,2022100210,327,54475,Garrett Wilson,(8:37) (Shotgun) Z.Wilson pass short left to G.Wilson to NYJ 18 for 6 yards (A.Maulet).,1,3,7,NYJ,PIT,NYJ,12,8:37,0,0,C,6.0,,6,6,N,22,EMPTY,5.0,0.985609829,0.596627101,0.403372899,0.015797663,-0.015797663,-0.996392107,-0.763168024,,,,,0,1,pass,left,2022-10-02 13:13:45.099999,0.3691275167785235,0.6432748538011696,0.5555555555555556,0.5217391304347826,0.4444444444444444,0.75,0.43478260869565216,0.38095238095238093,0.6666666666666666
2022100210.3391,2022100210,3391,53431,Zach Wilson,(10:34) (Shotgun) Z.Wilson scrambles left tackle to PIT 39 for 6 yards (A.Maulet).,4,3,13,NYJ,PIT,PIT,45,10:34,20,10,R,,,6,6,N,55,EMPTY,6.0,0.979729116,0.881305486,0.118694514,0.022782736,-0.022782736,0.924568533,-0.922702237,,,,,0,1,not_pass,left,2022-10-02 15:39:28.200000,0.3539325842696629,0.655,0.0,0.5,0.47619047619047616,0.0,0.34444444444444444,0.7052631578947368,0.0
2022100210.3575,2022100210,3575,44817,Corey Davis,"(7:35) (Shotgun) Z.Wilson pass short left to C.Davis for 5 yards, TOUCHDOWN.",4,3,5,NYJ,PIT,PIT,5,7:35,20,10,C,4.0,,5,5,N,15,SHOTGUN,6.0,0.980034113,0.824502278,0.175497722,-0.076439783,0.076439783,4.218584966,2.781415034,,,,,1,0,pass,left,2022-10-02 15:44:59.700000,0.35714285714285715,0.6519607843137255,0.75,0.3877551020408163,0.6216216216216216,0.625,0.34408602150537637,0.7040816326530612,0.8333333333333334
2022100210.3879,2022100210,3879,46226,Tyler Conklin,(2:00) (Shotgun) Z.Wilson pass short middle to T.Conklin to PIT 38 for 8 yards (M.Fitzpatrick). PIT-M.Fitzpatrick was injured during the play. His return is Questionable.,4,3,6,NYJ,PIT,PIT,46,2:00,20,17,C,6.0,,8,8,N,56,SHOTGUN,6.0,0.982213914,0.645751014,0.354248986,-0.106940344,0.106940344,2.037106614,1.124631767,,,,,1,0,pass,middle,2022-10-02 15:59:04.599999,0.3602150537634409,0.6490384615384616,0.3,0.39215686274509803,0.6173913043478261,0.2857142857142857,0.3541666666666667,0.693069306930693,0.4444444444444444
2022100210.441,2022100210,441,54501,Breece Hall,(6:17) (Shotgun) Br.Hall left tackle to PIT 26 for 5 yards (L.Ogunjobi).,1,3,5,NYJ,PIT,PIT,31,6:17,0,0,,,,5,5,N,79,SHOTGUN,6.0,0.987692535,0.498225309,0.501774691,-0.04408649,0.04408649,3.26590296,1.191254473,,,,,1,0,not_pass,left,2022-10-02 13:19:47.099999,0.36423841059602646,0.6473988439306358,0.3235294117647059,0.379746835443038,0.6304347826086957,0.5294117647058824,0.35135135135135137,0.7088607594936709,0.375
2022100210.509,2022100210,509,54501,Breece Hall,(4:50) (Shotgun) Z.Wilson pass short left to Br.Hall to PIT 20 for 6 yards (M.Fitzpatrick).,1,3,10,NYJ,PIT,PIT,26,4:50,0,0,C,4.0,,6,6,N,84,SHOTGUN,6.0,0.989358544,0.488971487,0.511028513,0.023218922,-0.023218922,3.472374419,-0.811571793,,,,,0,1,pass,left,2022-10-02 13:21:48.200000,0.3660130718954248,0.6457142857142857,0.34285714285714286,0.3875,0.6236559139784946,0.5555555555555556,0.35526315789473684,0.7037037037037037,0.4117647058823529
2022100210.612,2022100210,612,54905,Jaylen Warren,(2:45) (Shotgun) M.Trubisky pass short right to J.Warren to PIT 34 for 4 yards (M.Carter).,1,3,5,PIT,NYJ,PIT,30,2:45,0,3,C,4.0,,4,4,N,80,EMPTY,5.0,0.972679496,0.487118464,0.512881536,-0.027606089,0.027606089,0.192403162,-0.636461901,,,,,0,1,pass,right,2022-10-02 13:27:44.700000,0.36153846153846153,0.6486486486486487,0.25,0.25,0.6153846153846154,0.0,0.3333333333333333,0.4166666666666667,0.0
2022100210.711,2022100210,711,53463,Elijah Moore,(1:12) (Shotgun) Z.Wilson pass deep right to E.Moore to PIT 47 for 20 yards (L.Wallace; R.Spillane).,1,3,7,NYJ,PIT,NYJ,33,1:12,0,3,C,19.0,,20,20,N,43,SHOTGUN,6.0,0.98228389,0.469935834,0.530064166,-0.055482615,0.055482615,0.287847708,2.632122923,,,,,1,0,pass,right,2022-10-02 13:32:51.200000,0.36129032258064514,0.6497175141242938,0.6153846153846154,0.38271604938271603,0.6276595744680851,0.5714285714285714,0.35064935064935066,0.7073170731707317,0.5714285714285714
2022100211.1040,2022100211,1040,53549,Rhamondre Stevenson,(12:08) (Shotgun) R.Stevenson left guard to NE 38 for 4 yards (D.Campbell; P.Smith).,2,3,3,NE,GB,NE,34,12:08,7,3,,,,4,4,N,76,SHOTGUN,6.0,0.87535578,0.804993099,0.195006901,-0.017436482,0.017436482,0.323958014,1.291352233,,,,,1,0,not_pass,left,2022-10-02 17:14:32.000000,0.38064516129032255,0.6390977443609023,0.275,0.41,0.696969696969697,0.3157894736842105,0.35714285714285715,0.5833333333333334,0.2777777777777778
2022100211.1104,2022100211,1104,53549,Rhamondre Stevenson,(10:40) (Shotgun) B.Zappe pass short left to R.Stevenson to NE 38 for 2 yards (R.Gary).,2,3,12,NE,GB,NE,36,10:40,7,3,C,-5.0,,2,2,N,74,SHOTGUN,5.0,0.966174364,0.812393967,0.187606033,0.007363671,-0.007363671,-0.196089865,-0.840524619,,,,,0,1,pass,left,2022-10-02 17:16:38.299999,0.38461538461538464,0.6343283582089553,0.2926829268292683,0.4158415841584158,0.6865671641791045,0.35,1.0,0.75,0.0
2022100211.1329,2022100211,1329,43324,Hunter Henry,(6:38) (Shotgun) B.Zappe pass short right to H.Henry to GB 46 for 7 yards (E.Stokes).,2,3,8,NE,GB,NE,47,6:38,7,3,C,7.0,,7,7,N,63,PISTOL,5.0,0.984151363,0.795087082,0.204912918,0.001110589,-0.001110589,0.979109646,-0.065017146,,,,,0,1,pass,right,2022-10-02 17:28:53.099999,0.3836477987421384,0.635036496350365,0.6666666666666666,0.0,1.0,0.0,0.8333333333333334,0.7619047619047619,0.0
2022100211.1565,2022100211,1565,53549,Rhamondre Stevenson,(2:34) (Shotgun) R.Stevenson right end to GB 35 for 8 yards (R.Ford).,2,3,3,NE,GB,GB,43,2:34,7,3,,,,8,8,N,53,SHOTGUN,7.0,0.861934006,0.780758146,0.219241854,-0.023375344,0.023375344,2.070263768,1.176719993,,,,,1,0,not_pass,right,2022-10-02 17:38:04.099999,0.37888198757763975,0.6402877697841727,0.27906976744186046,0.41346153846153844,0.6857142857142857,0.3181818181818182,0.3157894736842105,0.6666666666666666,0.1875
2022100211.1899,2022100211,1899,46705,Allen Lazard,(14:48) (Shotgun) A.Rodgers pass deep right to A.Lazard to NE 49 for 32 yards (Jo.Jones).,3,3,10,GB,NE,GB,19,14:48,7,10,C,28.0,,32,32,N,91,SHOTGUN,5.0,0.956386685,0.584971327,0.415028673,0.125819929,-0.125819929,-1.061162504,4.101702925,,,,,1,0,pass,right,2022-10-02 18:06:02.000000,0.4090909090909091,0.6086956521739131,0.875,0.4536082474226804,0.5512820512820513,0.8571428571428571,0.35714285714285715,0.6153846153846154,1.0
2022100211.1989,2022100211,1989,52470,A.J. Dillon,"(12:02) (Shotgun) A.Dillon right tackle to NE 28 for 1 yard (C.Barmore, M.Judon).",3,3,2,GB,NE,NE,29,12:02,7,10,,,,1,1,N,39,SHOTGUN,6.0,0.791127443,0.734595392,0.265404608,-0.01374875,0.01374875,3.566725642,-0.637168536,,,,,0,1,not_pass,right,2022-10-02 18:08:43.000000,0.41139240506329117,0.6056338028169014,0.2608695652173913,0.45918367346938777,0.5443037974683544,0.25925925925925924,0.4696969696969697,0.4528301886792453,0.3333333333333333
2022100211.2544,2022100211,2544,44995,Aaron Jones,(:43) (Shotgun) A.Rodgers pass short left to A.Jones to NE 20 for 1 yard (A.Phillips).,3,3,4,GB,NE,NE,21,0:43,14,17,C,0.0,,1,1,N,31,SHOTGUN,7.0,0.919599235,0.710157234,0.289842766,-0.030386731,0.030386731,3.654939417,-1.119114496,,,,,0,1,pass,left,2022-10-02 18:32:25.599999,0.4107142857142857,0.6052631578947368,0.44,0.44761904761904764,0.5581395348837209,0.4838709677419355,0.3698630136986301,0.7096774193548387,0.3333333333333333
2022100211.2875,2022100211,2875,37139,Randall Cobb,(10:31) (Shotgun) A.Rodgers pass deep left to R.Cobb pushed ob at NE 47 for 24 yards (D.McCourty).,4,3,6,GB,NE,GB,29,10:31,17,24,C,21.0,,24,24,N,39,SHOTGUN,6.0,0.982794702,0.252271663,0.747728337,0.080514655,-0.080514655,0.220617721,2.615007435,,,,,1,0,pass,left,2022-10-02 18:51:16.000000,0.40588235294117647,0.6103896103896104,0.8571428571428571,0.4392523364485981,0.5681818181818182,1.0,0.4714285714285714,0.45614035087719296,0.75
2022100211.3015,2022100211,3015,54597,Romeo Doubs,"(6:17) (Shotgun) A.Rodgers pass short right to R.Doubs for 13 yards, TOUCHDOWN.",4,3,3,GB,NE,NE,13,6:17,17,24,C,12.0,,13,13,N,97,SHOTGUN,6.0,0.823122919,0.341950886,0.658049114,0.213944972,-0.213944972,4.136542162,2.863457838,,,,,1,0,pass,right,2022-10-02 18:55:27.599999,0.4114285714285714,0.6037735849056604,0.35294117647058826,0.44144144144144143,0.5652173913043478,0.5,0.4722222222222222,0.4576271186440678,0.4
