play_uuid,x0,y0,s0,a0,dis0,o0,dir0,x1,y1,s1,a1,dis1,o1,dir1,x2,y2,s2,a2,dis2,o2,dir2,x3,y3,s3,a3,dis3,o3,dir3,x4,y4,s4,a4,dis4,o4,dir4,x5,y5,s5,a5,dis5,o5,dir5,x6,y6,s6,a6,dis6,o6,dir6,x7,y7,s7,a7,dis7,o7,dir7,x8,y8,s8,a8,dis8,o8,dir8,x9,y9,s9,a9,dis9,o9,dir9,x10,y10,s10,a10,dis10,o10,dir10,x11,y11,s11,a11,dis11,o11,dir11,x12,y12,s12,a12,dis12,o12,dir12,x13,y13,s13,a13,dis13,o13,dir13,x14,y14,s14,a14,dis14,o14,dir14,x15,y15,s15,a15,dis15,o15,dir15,x16,y16,s16,a16,dis16,o16,dir16,x17,y17,s17,a17,dis17,o17,dir17,x18,y18,s18,a18,dis18,o18,dir18,x19,y19,s19,a19,dis19,o19,dir19,x20,y20,s20,a20,dis20,o20,dir20,x21,y21,s21,a21,dis21,o21,dir21,x22,y22,s22,a22,dis22,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week
2022103010.3215,50.77,32.29,0.23,1.8,0.02,96.61,169.19,56.16,27.93,0.03,0.03,0.01,274.61,265.87,52.75,26.81,0.15,1.06,0.03,289.99,227.91,46.67,29.66,0.0,0.0,0.01,85.65,107.18,51.31,22.62,0.05,0.5,0.0,81.74,104.49,49.82,25.27,0.28,1.83,0.02,89.81,342.12,58.1,38.97,0.8,0.52,0.08,235.16,164.98,52.55,23.15,0.68,2.17,0.06,278.89,288.87,52.94,31.89,0.2,0.15,0.03,287.22,210.37,51.69,29.46,0.2,0.79,0.03,80.04,200.84,46.24,32.2,0.0,0.0,0.0,87.66,64.0,51.12,33.89,0.05,0.53,0.01,110.05,173.25,50.89,26.63,0.29,1.53,0.03,89.95,174.53,62.59,29.94,1.34,0.49,0.13,236.57,173.29,52.46,35.39,0.26,0.78,0.02,225.48,257.99,56.48,23.32,1.29,0.71,0.12,269.65,168.24,52.84,29.54,0.42,0.54,0.1,285.09,209.91,44.7,27.01,6.57,0.67,0.66,159.7,183.8,51.03,31.02,0.51,1.78,0.05,89.22,146.95,55.43,33.66,0.02,0.02,0.01,266.1,311.25,51.25,28.14,0.08,0.44,0.01,73.87,163.98,58.85,19.7,0.42,0.88,0.07,283.06,136.46,51.8699989318848,29.4200000762939,5.5,0.529999971389771,0.610000014305115,0,not_pass,middle,0.3825136612021858,0.6421404682274248,0.2733333333333333,0.45180722891566266,0.5705128205128205,0.3582089552238806,0.40350877192982454,0.5806451612903226,0.20689655172413793,8
2022103011.3745,82.33,29.74,0.0,0.0,0.01,268.31,268.06,78.29,8.25,0.0,0.0,0.0,268.05,290.94,76.85,31.86,0.05,0.43,0.01,123.96,150.44,79.23,18.02,0.0,0.0,0.01,293.58,7.74,72.45,31.42,0.04,0.61,0.0,89.78,106.17,72.8,36.52,0.24,0.08,0.03,104.2,196.12,69.15,8.67,0.28,0.89,0.03,65.88,315.82,78.08,29.82,0.25,0.9,0.02,271.54,233.17,79.03,34.63,0.14,0.8,0.01,220.84,335.27,76.98,29.53,0.08,0.43,0.01,104.16,77.94,79.28,35.87,0.0,0.0,0.01,234.94,325.3,67.56,19.0,1.04,0.62,0.1,94.2,125.43,78.63,31.3,0.22,0.99,0.02,274.32,230.6,69.46,33.52,0.14,0.44,0.01,91.52,7.97,78.68,28.2,0.24,1.27,0.02,291.0,294.49,76.43,19.58,1.09,2.5,0.12,74.6,16.29,76.66,25.06,0.18,1.53,0.01,71.35,24.86,78.83,26.63,0.0,0.0,0.0,271.74,209.75,82.81,32.59,0.0,0.0,0.01,277.22,251.65,78.72,32.91,0.03,0.59,0.02,275.07,214.24,76.81,38.28,0.05,0.04,0.02,113.18,94.29,76.81,35.12,0.0,0.0,0.0,97.15,192.84,78.0,29.6399993896484,5.61999988555908,0.620000004768372,0.610000014305115,0,not_pass,left,0.37142857142857144,0.5941176470588235,0.20930232558139536,0.42857142857142855,0.5333333333333333,0.2916666666666667,0.4247787610619469,0.543859649122807,0.20833333333333334,8
2022103012.1039,60.39,29.75,0.0,0.0,0.0,109.81,73.3,64.61,25.01,0.0,0.0,0.01,79.81,150.46,64.25,32.84,0.0,0.0,0.01,53.8,50.43,77.42,22.92,1.85,0.12,0.18,273.12,92.73,58.38,30.57,7.19,2.21,0.72,188.49,195.7,65.93,30.75,0.01,0.27,0.0,189.99,350.81,66.63,22.1,2.15,1.54,0.22,277.63,194.78,64.27,34.56,0.01,0.01,0.01,113.3,243.73,69.3,26.86,1.31,1.46,0.14,253.08,195.77,69.01,29.84,1.47,2.25,0.15,268.04,185.6,65.57,27.55,0.0,0.0,0.06,272.94,241.8,64.35,26.34,0.0,0.0,0.0,254.72,335.42,66.28,33.75,0.17,1.05,0.02,263.47,300.42,60.15,27.27,0.0,0.0,0.0,101.95,344.54,64.61,28.03,0.04,0.23,0.0,18.61,73.46,66.91,36.99,0.46,1.96,0.06,254.38,197.88,65.86,25.45,0.01,0.09,0.01,257.81,183.0,65.16,29.5,0.45,1.7,0.03,78.45,339.29,73.75,34.83,1.13,0.79,0.11,261.04,192.16,63.91,15.56,0.0,0.0,0.0,75.06,141.65,64.56,31.37,0.03,0.27,0.01,86.94,161.91,67.87,15.21,0.85,1.8,0.08,288.26,105.63,64.9400024414062,29.5599994659424,0.119999997317791,0.129999995231628,0.129999995231628,1,not_pass,middle,0.3652694610778443,0.6438848920863309,0.21348314606741572,0.38288288288288286,0.611764705882353,0.21818181818181817,0.35625,0.6938775510204082,0.175,8
2022103012.1581,30.99,29.74,0.03,0.04,0.01,98.8,342.02,36.46,36.06,0.05,0.7,0.04,252.74,267.63,34.53,33.18,0.06,0.36,0.01,82.8,114.84,53.72,20.05,0.13,0.06,0.01,258.87,307.83,35.12,40.9,0.0,0.0,0.0,100.55,141.0,36.31,24.42,0.07,0.42,0.01,241.53,290.9,36.99,33.06,0.57,0.85,0.05,267.99,0.78,30.19,32.66,0.3,0.68,0.03,117.29,153.24,33.26,24.35,0.02,0.02,0.01,314.31,157.16,40.52,29.05,1.27,0.86,0.13,254.05,59.57,37.66,20.86,0.0,0.0,0.0,260.3,212.06,36.33,30.77,0.35,0.54,0.05,246.78,264.07,34.6,26.04,0.11,0.34,0.01,289.32,126.16,34.62,27.79,0.15,0.61,0.02,78.91,180.87,37.21,40.91,0.11,0.1,0.03,248.22,8.2,36.63,26.34,0.45,2.0,0.04,265.11,298.85,35.45,29.48,0.06,0.32,0.01,60.06,55.72,34.09,15.71,0.0,0.0,0.0,94.38,210.16,53.03,36.36,0.14,0.78,0.01,278.21,113.87,35.19,20.09,0.0,0.0,0.0,80.46,150.6,34.7,31.3,0.0,0.0,0.0,58.02,148.71,37.33,15.2,0.07,0.39,0.04,297.98,143.55,35.8199996948242,29.6399993896484,0.0,0.0,0.0,0,not_pass,left,0.3668639053254438,0.6418439716312057,0.3333333333333333,0.38666666666666666,0.6069364161849711,0.3466666666666667,0.3619631901840491,0.6884422110552764,0.3684210526315789,8
2022103012.2461,82.16,29.98,0.23,0.22,0.02,272.25,232.78,78.57,24.71,0.01,0.01,0.0,247.82,28.49,78.73,26.8,0.11,0.56,0.02,268.97,306.22,67.35,22.87,3.48,1.99,0.34,132.86,251.74,78.32,38.77,0.0,0.0,0.0,269.17,248.71,76.84,27.51,0.11,1.2,0.01,96.11,91.51,76.99,22.94,0.3,0.33,0.03,87.7,213.76,74.71,32.46,0.42,0.38,0.04,92.75,101.46,82.77,32.92,0.11,0.09,0.04,262.83,24.97,79.78,23.29,0.15,0.02,0.04,210.28,207.52,73.05,28.44,0.42,0.68,0.04,87.42,257.55,74.9,23.11,0.11,0.83,0.01,80.08,262.28,76.91,33.19,0.36,0.75,0.06,100.87,63.26,78.85,33.57,0.0,0.0,0.0,72.0,99.78,78.56,31.92,0.04,0.34,0.0,247.69,207.67,76.72,39.16,0.0,0.0,0.01,76.07,82.57,77.24,35.89,0.3,1.14,0.03,120.12,164.05,78.05,30.11,0.44,1.22,0.04,276.87,328.15,60.77,30.13,0.38,1.02,0.04,94.86,215.84,77.04,17.91,0.0,0.0,0.01,98.64,99.33,79.66,18.19,0.0,0.0,0.0,247.12,257.15,78.63,28.39,0.19,0.06,0.02,242.79,211.22,78.1699981689453,30.1800003051758,6.61999988555908,0.790000021457672,0.670000016689301,1,not_pass,left,0.3659942363112392,0.6426116838487973,0.33620689655172414,0.38596491228070173,0.6079545454545454,0.33766233766233766,0.3668639053254438,0.6829268292682927,0.3770491803278688,8
2022103012.2646,73.33,30.0,0.16,0.14,0.03,109.48,114.55,78.55,23.38,0.06,0.34,0.02,261.75,317.97,76.59,33.31,0.03,0.29,0.0,107.62,161.55,93.09,33.96,0.66,0.88,0.07,259.9,121.26,77.14,45.23,0.0,0.0,0.01,116.08,131.27,78.58,32.98,0.0,0.01,0.0,332.52,253.03,78.51,35.48,0.0,0.07,0.0,232.18,312.49,81.43,31.64,0.73,0.76,0.07,270.92,336.56,72.79,32.57,0.01,0.02,0.0,78.75,190.54,77.01,19.12,0.0,0.0,0.0,67.87,313.93,81.84,27.14,0.17,0.46,0.02,274.41,265.99,80.38,18.89,0.0,0.0,0.0,262.56,87.43,76.62,26.42,0.0,0.0,0.0,282.27,273.17,74.23,27.21,0.06,0.11,0.01,94.75,340.55,76.75,28.14,0.03,0.28,0.0,76.14,144.64,79.32,44.69,0.0,0.0,0.0,238.32,34.75,78.81,30.28,0.06,0.1,0.04,284.12,249.29,77.55,29.72,0.07,0.18,0.01,99.01,118.7,92.74,22.06,1.39,1.43,0.13,252.68,224.85,79.13,10.03,0.0,0.0,0.0,289.28,175.8,76.61,10.2,0.0,0.0,0.0,83.49,149.75,76.79,31.51,0.03,0.04,0.01,51.8,49.69,77.6999969482422,29.7600002288818,2.59999990463257,4.80000019073486,0.28999999165535,0,not_pass,left,0.3672316384180791,0.6409395973154363,0.3445378151260504,0.3872340425531915,0.6065573770491803,0.35,0.37142857142857144,0.6777251184834123,0.390625,8
2022103012.973,51.85,26.52,0.0,0.0,0.0,96.33,163.23,52.56,31.83,0.0,0.0,0.0,84.0,340.05,54.21,31.96,0.0,0.0,0.01,259.91,271.03,52.16,30.17,0.01,0.3,0.01,76.46,8.47,67.81,29.55,2.6,0.48,0.26,262.34,132.01,51.25,22.08,0.37,0.67,0.03,111.37,49.4,53.85,25.7,0.28,1.41,0.03,270.2,308.65,55.28,32.67,1.93,1.66,0.19,273.22,294.67,45.99,26.68,0.21,1.48,0.02,97.85,35.18,51.59,33.09,0.0,0.0,0.0,60.75,228.17,56.91,27.57,0.85,0.51,0.08,273.64,280.17,55.8,23.54,0.32,0.38,0.03,285.29,282.98,53.82,29.28,0.13,1.29,0.03,297.78,265.81,52.29,23.18,0.34,0.15,0.06,259.36,48.88,52.39,24.85,0.59,1.88,0.06,76.75,24.33,54.6,35.51,0.01,0.01,0.01,233.65,273.01,53.87,21.87,0.23,1.27,0.03,284.5,328.69,52.91,26.45,0.31,1.41,0.03,61.63,333.82,61.74,17.96,2.74,1.76,0.27,293.47,288.67,52.38,9.45,0.0,0.0,0.0,94.34,24.04,52.33,28.48,0.02,0.25,0.0,187.25,72.13,54.88,9.41,0.0,0.0,0.01,259.57,17.51,53.1500015258789,26.6100006103516,1.12999999523163,0.819999992847443,0.150000005960464,1,not_pass,middle,0.36555891238670696,0.6436363636363637,0.32710280373831774,0.36764705882352944,0.7555555555555555,0.34782608695652173,0.35443037974683544,0.6958762886597938,0.35185185185185186,8
2022103100.2098,44.26,24.96,0.89,0.92,0.09,95.58,138.74,42.83,17.41,0.03,0.38,0.0,93.97,4.38,43.96,20.93,0.71,1.21,0.07,82.2,22.83,46.81,19.13,0.28,0.67,0.03,269.68,303.88,43.3,23.75,0.64,1.35,0.06,91.03,138.26,46.03,17.46,0.11,0.1,0.01,284.19,243.03,44.53,23.84,0.33,0.46,0.03,71.32,121.57,45.62,26.34,0.53,1.15,0.05,261.63,190.18,38.02,26.73,3.92,1.17,0.39,58.89,4.04,58.05,25.37,0.65,0.91,0.07,258.2,343.3,45.28,23.16,0.82,0.82,0.08,249.63,310.04,45.61,20.19,0.26,0.53,0.03,241.76,349.83,47.48,31.12,1.24,0.76,0.12,214.53,358.33,45.56,27.77,0.18,0.78,0.02,242.5,278.63,44.19,22.44,0.5,1.03,0.05,21.14,41.27,44.13,26.45,0.54,0.72,0.07,93.51,139.87,47.1,23.0,0.24,0.56,0.02,268.41,257.19,42.87,19.96,0.6,1.67,0.05,37.79,18.78,44.12,28.9,0.2,0.53,0.02,85.19,65.1,49.06,13.56,0.15,0.38,0.01,324.02,65.44,45.53,24.11,0.57,1.06,0.06,317.83,243.63,43.91,18.24,0.23,0.41,0.02,79.0,67.97,44.5699996948242,23.8199996948242,0.0,0.0,0.0099999997764825,1,not_pass,right,0.3828125,0.6350148367952523,0.64,0.34806629834254144,0.71875,0.5,0.35570469798657717,0.660377358490566,0.5,8
2022103100.2235,79.58,28.92,0.49,0.77,0.05,87.17,8.84,79.71,15.76,0.09,0.21,0.01,96.55,139.42,79.15,23.82,0.3,0.88,0.04,101.92,17.91,81.67,19.89,0.27,0.71,0.02,288.68,287.39,76.07,27.14,0.14,0.25,0.02,90.46,295.91,83.02,21.98,0.38,0.63,0.03,264.61,228.51,79.98,27.46,0.28,0.31,0.03,87.89,48.68,80.99,33.29,0.43,0.72,0.06,263.04,297.75,77.88,31.74,0.43,1.03,0.03,90.44,162.61,75.45,24.89,0.07,0.07,0.01,82.03,35.5,96.12,27.47,0.18,0.09,0.02,256.01,105.13,81.28,25.02,0.68,1.37,0.07,268.26,335.33,81.16,22.11,0.33,0.38,0.04,243.99,282.65,81.52,36.41,0.18,0.28,0.02,260.97,247.43,79.62,25.54,0.64,0.64,0.06,91.15,52.63,79.31,30.85,0.41,0.99,0.05,80.54,334.19,84.69,28.4,0.55,0.79,0.06,283.62,251.84,79.9,36.21,0.32,0.8,0.03,107.17,70.69,81.12,29.93,0.28,0.49,0.04,296.86,281.64,85.25,33.79,0.31,0.33,0.03,250.4,14.23,81.11,15.5,0.23,0.36,0.02,343.91,121.92,78.91,21.78,0.15,0.6,0.01,76.0,113.37,80.2600021362305,27.1000003814697,0.0,0.0,0.0,1,not_pass,left,0.382051282051282,0.6355685131195336,0.2653061224489796,0.3835616438356164,0.5878378378378378,0.34285714285714286,0.35714285714285715,0.6576576576576577,0.25333333333333335,8
2022103100.2890,94.67,21.01,0.61,1.03,0.06,74.59,53.46,98.29,21.22,1.25,1.48,0.12,270.79,277.33,94.28,16.92,0.01,0.04,0.0,82.38,263.49,95.3,23.74,0.4,0.98,0.05,358.28,134.29,96.08,27.32,0.56,0.8,0.07,229.3,262.39,88.24,23.83,0.06,0.41,0.0,74.16,258.2,99.72,17.86,0.08,0.15,0.01,292.12,231.11,96.37,18.66,0.26,0.32,0.03,277.96,322.74,96.09,25.05,1.81,2.27,0.18,332.12,223.2,94.86,22.54,0.71,0.79,0.07,101.43,64.74,94.69,26.61,0.25,0.23,0.03,71.78,123.92,100.26,31.4,0.28,0.48,0.03,235.79,260.91,98.96,26.38,0.95,0.55,0.1,250.17,261.38,94.79,8.9,0.09,0.1,0.01,104.84,180.55,94.3,23.88,0.63,1.06,0.06,81.26,188.45,94.27,13.95,0.1,0.08,0.01,85.6,209.06,106.32,25.3,0.22,0.17,0.02,222.57,63.75,95.13,28.06,0.68,1.13,0.05,143.43,204.21,99.54,14.27,0.16,0.02,0.02,241.1,168.85,96.21,23.06,0.46,0.49,0.05,225.86,265.62,97.85,8.36,0.62,1.07,0.06,304.58,116.38,94.87,25.22,0.61,0.71,0.07,83.93,130.3,95.25,23.8500003814697,0.0,0.0,0.0,1,not_pass,right,0.3814713896457766,0.6183431952662722,0.5714285714285714,0.24468085106382978,0.6702127659574468,1.0,0.4105263157894737,0.5801526717557252,0.6,8
2022103100.3020,85.99,22.18,0.57,0.86,0.07,268.03,330.52,85.86,44.03,0.03,0.1,0.0,273.0,298.12,86.46,27.48,0.18,0.35,0.03,243.53,346.8,68.1,28.77,1.75,1.26,0.18,91.96,212.14,89.12,23.87,0.19,0.51,0.02,273.22,113.41,83.32,33.95,2.66,2.38,0.25,127.21,157.81,85.6,23.97,0.66,1.13,0.07,279.3,0.17,89.27,20.88,0.24,0.34,0.02,273.96,352.38,84.25,18.87,0.79,1.54,0.1,319.36,20.3,86.15,18.61,0.62,1.84,0.05,290.38,314.11,78.3,18.44,0.86,1.46,0.09,71.22,121.33,84.67,25.02,0.78,0.98,0.08,108.72,76.75,84.3,28.81,0.19,0.27,0.03,72.5,183.6,80.73,26.66,0.21,0.32,0.02,79.83,8.55,86.02,25.54,0.48,0.72,0.05,265.68,346.12,86.2,20.34,0.69,1.5,0.07,280.75,352.31,80.35,21.71,1.14,0.39,0.11,89.28,353.66,86.52,8.96,0.3,0.89,0.02,273.11,269.18,79.7,9.42,1.4,1.03,0.15,49.15,212.02,78.07,44.25,0.1,0.41,0.01,62.17,353.14,84.2,21.79,0.75,1.0,0.12,122.31,12.6,86.51,35.21,0.03,0.26,0.0,251.86,157.28,85.2300033569336,23.9099998474121,7.78999996185303,1.01999998092651,0.769999980926514,1,not_pass,right,0.38308457711442784,0.6338028169014085,0.2553191489361702,0.3933333333333333,0.5789473684210527,0.24390243902439024,0.3821138211382114,0.6453900709219859,0.15151515151515152,8
2022103100.3406,51.09,21.92,0.44,0.8,0.06,263.54,185.82,51.36,27.11,0.48,0.91,0.06,230.18,200.64,42.38,34.78,0.25,0.69,0.03,96.4,259.81,51.55,23.76,0.36,0.72,0.04,257.72,94.14,50.54,23.53,0.88,1.61,0.09,206.35,163.21,51.31,28.62,0.67,1.06,0.08,252.23,177.86,58.16,23.95,0.35,0.81,0.03,254.53,228.68,43.63,29.04,1.86,0.31,0.18,92.96,92.42,49.14,19.93,0.39,0.62,0.04,134.99,128.75,49.32,16.81,0.33,0.59,0.05,14.16,100.54,49.23,30.92,0.57,0.74,0.05,112.29,79.8,51.19,25.34,1.21,2.02,0.1,236.98,189.24,50.98,20.22,0.44,0.59,0.06,278.63,203.92,45.6,26.28,0.31,0.76,0.03,70.45,140.91,52.39,35.66,0.14,0.37,0.01,262.6,289.23,52.17,44.71,0.29,0.6,0.03,259.16,235.92,45.12,20.12,0.36,0.97,0.1,139.69,113.59,49.33,24.36,0.57,1.09,0.06,80.59,170.29,49.16,22.32,0.71,1.41,0.07,100.12,156.87,51.04,18.5,0.57,1.25,0.06,259.9,195.49,43.15,45.15,0.32,1.16,0.02,27.63,282.66,49.34,27.6,0.36,0.75,0.04,99.19,149.75,50.2299995422363,23.8500003814697,0.0,0.0,0.0,0,not_pass,left,0.3829268292682927,0.6336088154269972,0.2611464968152866,0.33668341708542715,0.7280701754385965,0.2222222222222222,0.3625,0.6944444444444444,0.1951219512195122,8
2022110300.1298,99.08,27.71,1.26,0.35,0.13,253.64,346.97,97.93,29.94,0.09,0.51,0.02,30.96,88.51,97.63,27.84,0.51,1.42,0.06,82.36,33.13,100.57,29.13,0.33,0.24,0.03,268.59,238.11,100.6,39.62,1.03,2.32,0.11,254.56,276.46,97.95,28.89,0.58,1.04,0.06,50.17,61.0,98.89,30.6,0.23,0.13,0.04,245.25,291.3,95.86,30.04,0.1,0.25,0.05,69.39,119.55,99.1,31.71,0.56,0.66,0.06,254.78,211.46,97.55,32.17,0.11,0.54,0.04,90.23,104.84,107.52,29.27,2.24,0.06,0.22,270.69,285.35,96.01,39.58,0.18,0.39,0.02,99.36,19.59,97.01,29.95,0.17,0.12,0.02,90.49,98.49,96.08,21.31,0.11,0.25,0.01,57.06,229.28,97.92,30.93,0.05,0.04,0.01,80.71,196.89,100.62,25.48,1.36,5.19,0.15,275.31,276.1,97.35,33.49,0.12,0.11,0.01,75.08,9.82,101.35,20.58,1.08,1.41,0.11,315.18,274.73,99.34,25.64,1.53,2.47,0.14,284.74,337.71,99.8,30.9,0.23,1.56,0.03,266.74,285.95,97.25,26.23,0.16,0.02,0.07,84.54,11.52,99.0,29.28,0.11,0.4,0.03,313.71,301.62,97.4000015258789,29.9400005340576,0.0099999997764825,0.0299999993294477,0.0199999995529652,1,not_pass,left,0.3929471032745592,0.5878962536023055,0.39705882352941174,0.2857142857142857,0.616,1.0,0.3617021276595745,0.6578947368421053,0.7777777777777778,9
2022110300.1361,106.65,24.25,0.04,0.55,0.01,255.03,279.6,105.32,29.82,0.14,0.6,0.03,75.12,171.63,104.73,26.66,0.01,0.19,0.0,98.25,211.36,109.6,26.91,0.04,0.04,0.0,302.3,285.24,109.4,42.33,0.13,0.05,0.01,237.87,216.34,104.81,28.55,0.27,0.44,0.03,34.33,115.4,106.51,32.65,0.01,0.2,0.0,260.96,222.54,103.35,34.37,0.0,0.0,0.0,95.23,302.25,106.65,34.6,0.11,0.12,0.01,267.96,255.5,104.58,33.05,0.0,0.0,0.0,103.93,246.52,112.81,28.28,0.06,0.04,0.01,244.93,49.98,107.56,17.84,0.0,0.0,0.0,266.78,263.76,105.27,9.8,0.0,0.0,0.0,78.92,186.49,100.88,29.9,0.05,0.06,0.01,99.08,136.14,104.3,18.59,0.0,0.0,0.0,80.26,48.41,105.39,41.86,0.0,0.0,0.0,109.32,130.39,104.57,31.65,0.0,0.0,0.0,80.22,58.05,98.5,30.0,0.02,0.1,0.0,105.8,82.19,109.84,10.02,0.0,0.0,0.01,261.58,335.16,109.82,36.28,0.21,0.1,0.05,319.89,306.28,109.49,31.06,0.17,0.15,0.02,287.87,193.04,106.71,28.43,0.04,0.72,0.0,277.95,282.17,105.959999084473,29.8899993896484,0.0,0.0,0.0,1,not_pass,middle,0.3925,0.5885714285714285,0.22580645161290322,0.2,1.0,0.0,0.37623762376237624,0.5851063829787234,0.3333333333333333,9
2022110300.1454,71.25,37.33,0.35,0.87,0.04,135.75,252.1,79.8,20.63,7.1,1.83,0.72,175.53,178.86,77.43,31.26,0.45,2.11,0.04,273.66,200.67,77.58,26.58,0.3,1.56,0.03,263.8,164.13,69.94,9.36,0.01,0.01,0.02,80.98,212.01,75.73,27.56,0.27,1.38,0.02,59.48,91.29,77.7,17.41,0.0,0.0,0.0,286.07,293.45,75.5,36.61,0.01,0.24,0.0,138.91,141.75,77.4,34.68,0.42,2.24,0.03,218.63,190.81,65.16,16.51,1.42,0.31,0.14,67.11,249.57,75.48,23.97,0.0,0.0,0.0,49.39,89.43,76.82,29.89,0.13,0.4,0.01,271.31,220.15,77.53,32.83,0.39,1.11,0.04,269.66,220.76,63.05,30.79,0.72,0.29,0.07,98.76,233.53,72.53,33.05,0.88,1.4,0.08,81.71,88.76,71.92,25.16,2.46,0.38,0.24,92.54,184.26,77.18,9.0,0.0,0.0,0.0,257.02,46.63,81.13,29.8,0.0,0.0,0.0,264.18,291.17,75.71,32.86,0.03,0.36,0.01,117.18,56.23,75.62,30.55,0.22,1.36,0.02,61.61,113.12,77.38,28.32,0.33,1.14,0.04,269.15,192.2,81.09,31.93,0.0,0.0,0.0,268.34,214.91,76.5199966430664,29.8500003814697,6.40000009536743,0.230000004172325,0.0799999982118607,1,not_pass,left,0.3157894736842105,0.6,0.25675675675675674,0.328,0.5722222222222222,0.28205128205128205,0.33653846153846156,0.7142857142857143,0.23333333333333334,9
2022110300.2077,38.89,23.7,0.62,1.83,0.07,57.67,124.98,40.15,21.1,0.15,1.03,0.02,243.42,288.0,38.25,26.84,0.26,1.25,0.02,88.76,122.37,43.35,25.71,0.24,0.21,0.02,276.65,269.39,40.81,18.77,0.21,0.49,0.02,307.19,236.64,38.11,22.58,0.15,0.65,0.02,33.85,293.14,41.44,31.93,0.02,0.03,0.0,269.49,73.19,37.48,42.35,0.0,0.0,0.01,89.46,64.31,38.16,29.75,0.08,0.74,0.0,112.92,120.06,50.39,26.15,0.11,0.07,0.02,261.86,111.69,39.99,29.57,0.01,0.21,0.01,265.72,261.16,37.92,28.2,0.0,0.0,0.0,84.3,107.76,34.14,21.79,0.0,0.0,0.01,96.58,73.19,34.1,23.94,0.2,0.13,0.03,91.94,104.73,38.19,25.21,0.6,1.85,0.06,85.22,145.54,43.51,22.85,0.09,0.31,0.02,268.61,319.84,40.02,24.41,0.16,0.82,0.02,252.3,193.11,36.63,26.99,0.07,0.49,0.01,74.33,120.2,40.8,42.57,0.2,1.98,0.02,246.13,100.65,42.09,27.64,0.43,0.35,0.04,263.64,259.2,39.96,26.98,0.15,0.73,0.02,265.66,213.85,38.15,20.58,0.13,1.11,0.01,71.35,148.97,39.1800003051758,23.7000007629395,0.0,0.0,0.0,0,not_pass,left,0.39215686274509803,0.5893854748603352,0.24817518248175183,0.3797909407665505,0.5620915032679739,0.24509803921568626,0.375,0.6410256410256411,0.14285714285714285,9
2022110300.3122,105.53,24.91,0.12,1.05,0.02,66.39,130.54,106.66,29.88,0.12,0.61,0.01,255.47,76.99,107.36,33.02,0.0,0.09,0.0,270.15,113.4,101.1,29.99,0.0,0.0,0.0,121.82,58.74,99.77,9.65,0.13,0.14,0.01,49.17,264.97,107.27,31.05,0.0,0.0,0.0,208.54,8.08,90.67,21.94,0.31,0.21,0.03,76.27,307.36,105.31,27.46,0.02,0.03,0.01,68.8,358.77,100.94,18.88,1.23,0.26,0.12,61.03,175.91,107.08,34.88,0.0,0.0,0.0,260.98,340.54,91.74,36.4,0.3,1.26,0.03,80.69,283.47,104.62,34.74,0.0,0.0,0.0,86.43,352.91,107.52,26.99,0.0,0.0,0.0,263.85,23.38,107.82,44.0,0.0,0.0,0.0,256.76,253.91,111.21,29.69,0.0,0.0,0.0,274.16,281.88,107.56,18.84,0.0,0.0,0.0,267.04,103.85,106.87,10.17,0.0,0.0,0.0,280.83,222.63,107.42,28.15,0.0,0.0,0.0,268.19,38.29,111.42,32.3,0.0,0.0,0.0,271.54,81.06,99.98,45.78,0.28,0.46,0.03,171.68,285.66,101.07,35.39,0.06,0.06,0.01,91.87,282.65,105.63,30.85,0.03,0.3,0.01,123.01,107.28,106.089996337891,29.9099998474121,0.0,0.0,0.0,0,not_pass,middle,0.39618138424821003,0.5853658536585366,0.2647058823529412,0.386986301369863,0.5506329113924051,0.25925925925925924,0.39712918660287083,0.5978260869565217,0.19047619047619047,9
